name,address,lon,lat
Original Mt Pleasant Missionary Baptist Church,"748 N Leamington AveChicago, IL 60644",-87.7546459,41.8944955
Greater Divine Missionary Baptist Church,"411 N Long AveChicago, IL 60644",-87.7599963,41.8882237
New Hope Inspirational Baptist Church,"2415 W Lithuanian Plaza CtChicago, IL 60629",-87.68409489999999,41.768239
Resurrection Missionary Baptist Church,"7123 S Halsted StChicago, IL 60621",-87.64404619999999,41.764519
Soul Saving Missionary Baptist Church,"215 W 71st StChicago, IL 60621",-87.6307077,41.765178
Devell Johnson Funeral Services Inc.,"748 N Leamington AveChicago, IL 60644",-87.7546459,41.8944955
New Tiberia Missionary Church,"411 N Long AveChicago, IL 60644",-87.7599963,41.8882237
Jordan Temple,"6614 S Blackstone AveChicago, IL 60637",-87.5890478,41.774492
West Lawn Baptist Church,"45 E 71st StChicago, IL 60619",-87.622957,41.7653046
Calvary Hill Baptist Church,"1907 W 71st StChicago, IL 60636",-87.67142430000001,41.7646674
Praise Temple of Restoration,"7201 S Carpenter StChicago, IL 60621",-87.65013859999999,41.7631466
New Greater True Light Missionary Baptist Church,"4922 W Division StChicago, IL 60651",-87.74940289999999,41.9024941
Rose Of Light Missionary Baptist Church,"2156 W Wellington AveChicago, IL 60618",-87.68288319999999,41.9360625
New Light Evangelical Baptist Church,"2156 W Wellington AveChicago, IL 60618",-87.68288319999999,41.9360625
New Jericho Mb Church,"900 N Lockwood AveChicago, IL 60651",-87.7586122,41.8968795
Eglesia Bautista Misionera,"4025 W 64th StChicago, IL 60629",-87.7236873,41.7766487
Trinity Baptist Church,"2617 W 71st StChicago, IL 60629",-87.6888907,41.7644167
St Jude Church,"5443 W Huron StChicago, IL 60644",-87.7625145,41.8927498
Renewance In Christ Mb Church,"5401 W Chicago AveChicago, IL 60651",-87.7609591,41.8947183
Rising Sun Baptist Church,"1302 W 74th StChicago, IL 60636",-87.6577277,41.75978569999999
True Light Baptist Church,"7426 S Halsted StChicago, IL 60621",-87.64458499999999,41.7589889
Christian Hope M B Church,"7438 S Racine AveChicago, IL 60636",-87.6541632,41.7583338
Holy Covenant Missionary Baptist Church,"6715 S Hamlin AveChicago, IL 60629",-87.7173341,41.7708621
Macedonia Tabernacle Baptist Church,"6715 S Hamlin AveChicago, IL 60629",-87.7173341,41.7708621
Christ Tabernacle Church,"5519 W Chicago AveChicago, IL 60651",-87.7643909,41.8946697
Pleasant Green Missonary Baptist Church,"5825 W Corcoran PlChicago, IL 60644",-87.77114449999999,41.8868118
Cathedral of Love Missonary Baptist Church,"820 N Central AveChicago, IL 60651",-87.7656045,41.8956453
Rock of Love MB Church,"7302 S Maryland AveChicago, IL 60619",-87.6045084,41.762079
Sunny Mt Zion M B,"7559 S Aberdeen StChicago, IL 60620",-87.6511173,41.75620989999999
Christ Resurrection MB Church,"1733 W 75th PlChicago, IL 60620",-87.6674756,41.7569137
Old Rugged Cross Mb Church,"109 E 75th StChicago, IL 60619",-87.62093569999999,41.7581913
Grace Fellowship Missionary Baptist Church,"854 N Central AveChicago, IL 60651",-87.7657665,41.8964883
South Shore Bible Baptist Church,"7545 S Vincennes AveChicago, IL 60620",-87.63163300000001,41.7567268
Zion Hill Mb Church,"360 E 75th StChicago, IL 60619",-87.616135,41.758607
First Greater Bethlehem Baptist Church,"7620 S Ashland AveChicago, IL 60620",-87.6639119,41.7551901
Mt Hermon Missionary Baptist Church,"4855 W Homer StChicago, IL 60639",-87.7482232,41.9159833
Trinity Community Baptist Church,"5460 W Division StChicago, IL 60651",-87.76333389999999,41.9023445
True Believers Baptist Church,"5505 W Division StChicago, IL 60651",-87.7641676,41.90196770000001
New Covenant Missionary Baptist Church,"633 E 75th StChicago, IL 60619",-87.6088795,41.7583553
Damascus Missionary Baptist Church,"7159 S Cornell AveChicago, IL 60649",-87.5844359,41.7644312
Greater Omega M B Church,"1460 W 78th StChicago, IL 60620",-87.6614862,41.7525543
Fidelity Baptist Church,"7814 S Lowe AveChicago, IL 60620",-87.64052319999999,41.7519154
Original Wings Of Faith Missionary Baptist Church,"7848 S Normal AveChicago, IL 60620",-87.6369438,41.7511993
United Liberty Baptist Church,"1210 N Waller AveChicago, IL 60651",-87.7684538,41.902574
New Direction and Power Ministry,"7801 S Wolcott AveChicago, IL 60620",-87.6702998,41.75188139999999
Pleasant Hill Missionary Baptist Church,"740 E 77th StChicago, IL 60619",-87.6061933,41.7550554
New Life House of Prayer,"7925 S Racine AveChicago, IL 60620",-87.6533649,41.74975
Iglesia Misionera Bautista North Ave,"135 W 79th StChicago, IL 60620",-87.6284462,41.7506577
New Missionary Baptist Church,"1418 E 75th StChicago, IL 60619",-87.58994229999999,41.75893019999999
Lamon Avenue Baptist Church,"7855 S Winchester AveChicago, IL 60620",-87.6717903,41.7504725
Way Of The Cross Missionary Baptist Church,"5843 W Division StChicago, IL 60651",-87.7721999,41.9018718
Saint Luke Baptist Church,"7730 S Cottage Grove AveChicago, IL 60619",-87.6055138,41.753982
New Eden Evangelical Baptist Church,"7950 S Normal AveChicago, IL 60620",-87.6369373,41.7492995
Park Manor Baptist Ch,"8001 S Racine AveChicago, IL 60620",-87.653573,41.7485933
Blessed Assurance,"4917 W Medill AveChicago, IL 60639",-87.7495479,41.9230025
Haven Of Rest Missionary Baptist Church,"8130 S Racine AveChicago, IL 60620",-87.653947,41.74590999999999
"Foster Jr, William H","4851 W Wrightwood AveChicago, IL 60639",-87.74848,41.9276994
Providence Missionary Baptist Church,"8229 S Halsted StChicago, IL 60620",-87.6436415,41.7443235
Maplewood Bible Baptist Church,"7262 S Coles AveChicago, IL 60649",-87.5624119,41.763443
New Direction Missionary Baptist Church,"7421 S Crandon AveChicago, IL 60649",-87.5685704,41.760057
Garfield Ridge Baptist Church,"8328 S Green StChicago, IL 60620",-87.6454141,41.74256219999999
Come & See Missionary Baptist Church,"8247 S Rhodes AveChicago, IL 60619",-87.6107504,41.7443072
Free Salvation Mb Church,"7925 S South Chicago AveChicago, IL 60617",-87.5843326,41.7510077
Philadelphia Baptist Church,"8401 S Ashland AveChicago, IL 60620",-87.6626982,41.7410386
Chicago Chinese Baptist Church,"8401 S Ashland AveChicago, IL 60620",-87.6626982,41.7410386
St. James Industrial Baptist Church,"4956 W George StChicago, IL 60641",-87.7513649,41.9336598
Way To Salvation,"8441 S Racine AveChicago, IL 60620",-87.6533226,41.740065800000004
New Spiritual Light Missionary Baptist Church,"5520 S Narragansett AveChicago, IL 60638",-87.7819715,41.79161879999999
Christian Liberty Missionary Baptist Church,"8333 S King DrChicago, IL 60619",-87.61433749999999,41.742788
Faith Tabernacle Baptist Church,"7549 S Phillips AveChicago, IL 60649",-87.56472869999999,41.7574309
Memorial Missionary Baptist Church,"1142 E 82nd StChicago, IL 60619",-87.59600139999999,41.7460166
New Nazareth Baptist Church,"1433 W Pensacola AveChicago, IL 60613",-87.6657034,41.96049670000001
True Foundation Baptist Church,"8539 S Racine AveChicago, IL 60620",-87.653155,41.73831879999999
Berean Bible Baptist Church,"8600 S Bishop StChicago, IL 60620",-87.65974059999999,41.73749309999999
Beacon Light Baptist Church,"7566 S South Shore DrChicago, IL 60649",-87.5560016,41.7588004
Acme Missionary Baptist Church,"1134 W 87th StChicago, IL 60620",-87.652328,41.736264
The New Promise Land Baptist Church,"8210 S Cornell AveChicago, IL 60617",-87.5845753,41.7456581
South Shore Baptist Church,"1546 W 87th StChicago, IL 60620",-87.6621588,41.7360522
Shiloh Baptist Church,"7933 S Yates BlvdChicago, IL 60617",-87.5658098,41.7506148
Orlean's Missionary Bapt Church,"8801 S Normal AveChicago, IL 60620",-87.6359317,41.73421510000001
Burnside Community Baptist Church,"5000 W School StChicago, IL 60641",-87.7520179,41.9407824
Gethesemane Missionary Baptist Church,"8803 S Harvard AveChicago, IL 60620",-87.63285599999999,41.7341737
New Progressive Missionary Baptist Church,"8747 S Paulina StChicago, IL 60620",-87.66509599999999,41.7341229
Morning Star Bible Baptist Church,"8956 S Vincennes AveChicago, IL 60620",-87.64751509999999,41.7307007
West 95 Oakdale Missionary Baptist Church,"7877 S Coles AveChicago, IL 60649",-87.55001519999999,41.75226199999999
Good Temple Missionary Baptist Church,"9211 S Justine StChicago, IL 60620",-87.66122299999999,41.72624
Christ Temple Mb Church,"9108 S Cottage Grove AveChicago, IL 60619",-87.6050219,41.7289704
Tree of Life Missionary Baptist,"645 E 91st PlChicago, IL 60619",-87.607414,41.728139
Upright Missionary Baptist,"657 E 91st PlChicago, IL 60619",-87.6072418,41.7281419
Gabaon Baptist Church,"9406 S Perry AveChicago, IL 60620",-87.62646819999999,41.7232727
New Original Ministries,"8301 S South Shore DrChicago, IL 60617",-87.5476808,41.7445479
Mont Clare Bapt Ch,"9101 S Jeffery AveChicago, IL 60617",-87.5752509,41.7294908
South Side Missionary Baptist Church,"2501 N Nordica AveChicago, IL 60707",-87.802267,41.925598
True Fellowship Baptist Church,"1539 E 93rd StChicago, IL 60619",-87.5868287,41.7257335
New Hope Christian Missionary Baptist Church,"9556 S King DrChicago, IL 60628",-87.6144147,41.7202423
The Greater Saints Stephen Baptist Church,"1033 E 95th StChicago, IL 60619",-87.5982505,41.721916
Grove Heights Baptist Church,"1901 E 95th StChicago, IL 60617",-87.5774917,41.7222856
Greater Rising Sun Baptist,"9800 S Greenwood AveChicago, IL 60628",-87.597369,41.716562
Salem Baptist Church,"9015 S Buffalo AveChicago, IL 60617",-87.543915,41.731521
New Prospect Missionary Baptist Church,"10126 S Indiana AveChicago, IL 60628",-87.61896569999999,41.7100315
Compassion Baptist Church,"3352 E 91st StChicago, IL 60617",-87.54208349999999,41.7304251
Shining Star Mbc Church Number Two,"2650 E 95th StChicago, IL 60617",-87.5582656,41.722935
New Macedonia Baptist Church,"1250 W 103rd StChicago, IL 60643",-87.6546834,41.7069718
Loving Spirit Missionary Baptist Church,"432 W 103rd StChicago, IL 60628",-87.6349101,41.707229
Country Ch of The City,"424 W 103rd StChicago, IL 60628",-87.6345408,41.7071425
Messiah Temple,"1307 W Granville AveChicago, IL 60660",-87.6632632,41.994287
Christian Missionary Baptist Church,"10400 S Halsted StChicago, IL 60628",-87.643157,41.704842
Praise Tabernacle Deliverance Baptist Church,"132 W 104th StChicago, IL 60628",-87.6274738,41.70560140000001
Triedstone Learning Center,"9511 S Commercial AveChicago, IL 60617",-87.55089910000001,41.7222696
New Tabernacle Baptist Church,"10422 S Charles StChicago, IL 60643",-87.6579781,41.7042578
Pathway to Victory Baptist Church,"10413 S Michigan AveChicago, IL 60628",-87.6202994,41.7049745
Shiloh Missionary Baptist Church,"9907 S Crandon AveChicago, IL 60617",-87.56668049999999,41.7149587
Greater Morning View Baptist Church,"10540 S Halsted StChicago, IL 60628",-87.64296689999999,41.7017543
Bellevue Baptist Church,"2335 E 100th StChicago, IL 60617",-87.5667984,41.7132472
Mt Ebal,"10700 S Emerald AveChicago, IL 60628",-87.6417335,41.6992397
Lilydale Progressive Baptist,"425 W 107th StChicago, IL 60628",-87.63394629999999,41.6995469
Greater Revelation M B Church,"10706 S Michigan AveChicago, IL 60628",-87.62131819999999,41.699501
Resurrection Church of Chicago,"10723 S Perry AveChicago, IL 60628",-87.6254058,41.6991185
Chicagoland Bible Fellowship Church,"10700 S King DrChicago, IL 60628",-87.61397110000001,41.6998354
Universal Community Missionary Baptist Church,"337 E 107th StChicago, IL 60628",-87.6144454,41.6998164
Greater Mount Eagle Baptist Church,"10809 S State StChicago, IL 60628",-87.6230645,41.6977217
Galilee Baptist Church,"425 W 107th StChicago, IL 60628",-87.63394629999999,41.6995469
New Hope Baptist Church,"10706 S Michigan AveChicago, IL 60628",-87.62131819999999,41.699501
Bethel Missionary Baptist Church,"10723 S Perry AveChicago, IL 60628",-87.6254058,41.6991185
Morgan Park Baptist Church,"10700 S King DrChicago, IL 60628",-87.61397110000001,41.6998354
Christ Cathedral Baptist Church,"337 E 107th StChicago, IL 60628",-87.6144454,41.6998164
Beth Eden Baptist Church,"10809 S State StChicago, IL 60628",-87.6230645,41.6977217
Greater New Jerusalem Missionary Baptist Church,"10858 S Halsted StChicago, IL 60628",-87.6428816,41.69614079999999
Lilydale First Baptist Church,"10957 S Michigan AveChicago, IL 60628",-87.6204669,41.694538
Starlight St James MB Church,"11021 S Ashland AveChicago, IL 60643",-87.6616257,41.693376
Mount Joy Baptist Church,"720 W 111th StChicago, IL 60628",-87.64096250000001,41.6926108
All Souls Church,"11024 S Bell AveChicago, IL 60643",-87.6771637,41.69379319999999
Mission Of Faith Baptist Church,"445 W 111th StChicago, IL 60628",-87.63471729999999,41.6922494
First Corinthians Baptist Church,"11121 S Loomis StChicago, IL 60643",-87.6567153,41.6915333
Love Abide Missionary Baptist Church,"144 E 111th StChicago, IL 60628",-87.6193177,41.6927392
My Holy Rock Missionary Baptist Church,"649 W 113th StChicago, IL 60628",-87.63957479999999,41.6885364
New Mount Tabor Mb Church,"11300 S State StChicago, IL 60628",-87.6233814,41.6887484
St John Mb Church,"11339 S May StChicago, IL 60643",-87.6505021,41.6874951
Maple Park Church,"10732 S Torrence AveChicago, IL 60617",-87.5598054,41.69996580000001
Original New Paradise Missionary Baptist Church,"11321 S Prairie AveChicago, IL 60628",-87.616706,41.6884156
Holy Cross Baptist Church,"11359 S State StChicago, IL 60628",-87.6226634,41.6874479
Saint Titus One Missionary Baptist,"11354 S Michigan AveChicago, IL 60628",-87.6212025,41.68736120000001
Greater New Mount Eagle Baptist Church,"11441 S Wentworth AveChicago, IL 60628",-87.6273439,41.685778
Progressive Missionary Baptist,"434 W 115th StChicago, IL 60628",-87.63394629999999,41.6853863
Victory Outreach Church,"211 E 115th StChicago, IL 60628",-87.61763520000001,41.6850893
Second Presbyterian Church,"11759 S Ashland AveChicago, IL 60643",-87.6610992,41.6795006
Chatham Bethlehem Presbyterian Church,"11830 S Wallace StChicago, IL 60628",-87.6374931,41.6787664
Southshore Church,"637 W 120th StChicago, IL 60628",-87.638485,41.675814
Cityview Presbyterian Church,"12257 S Emerald AveChicago, IL 60628",-87.64045449999999,41.6707858
Episcopal Diocese Of Chicago,"12301 S Michigan AveChicago, IL 60628",-87.6197949,41.6705026
The Fourth Episcopal District,"26 E 127th StChicago, IL 60628",-87.62118319999999,41.6638369
Bishop and Trustees of The Prostestant Episcopal C,"4448 S Michigan AveChicago, IL 60653",-87.62336719999999,41.8135238
Saint Paul Chicago,"65 E Huron StChicago, IL 60611",-87.6257529,41.8945087
Fourth Presbyterian Church Lorene,"604 N Western AveChicago, IL 60612",-87.6871001,41.8922295
Single Adults Non-Denominational,"112 E Chestnut StChicago, IL 60611",-87.62519999999999,41.898595
Village of Hope Learning,"130 E Chestnut StChicago, IL 60611",-87.6244671,41.8985452
Hope Presbyterian Church,"1400 S Kolin AveChicago, IL 60623",-87.73396029999999,41.8620848
Brent House,"1354 W 61st StChicago, IL 60636",-87.6591778,41.7833241
St Edmund Episcopal Church,"5540 S Woodlawn AveChicago, IL 60637",-87.5969391,41.7940169
New Rising Sun Mb Church,"6105 S Michigan AveChicago, IL 60637",-87.6216074,41.78348039999999
Amazing Grace Outreach Ministries,"349 S Cicero AveChicago, IL 60644",-87.7449347,41.8754238
Northside Church,"915 N Pulaski RdChicago, IL 60651",-87.7258907,41.8976626
Good News Bible Church,"1943 N California Ave Ste AChicago, IL 60647",-87.6968995,41.9168979
Temple Of Deliverance,"2825 W Mclean Ave Ste 2Chicago, IL 60647",-87.69828550000001,41.9183203
Jesus Is The Way Ministry,"1053 N Kostner AveChicago, IL 60651",-87.7358452,41.9004651
First Presbyterian Church,"3016 W 63rd StChicago, IL 60629",-87.69897859999999,41.7793028
Santa Teresa De Avila Episcopal Church,"6400 S Kimbark AveChicago, IL 60637",-87.5952606,41.7783895
Seed of Abraham Church,"6201 S Saint Louis AveChicago, IL 60629",-87.7104773,41.7806812
New Hope Bible Church,"1651 N Karlov AveChicago, IL 60639",-87.72846299999999,41.9114689
Grace Fellowship Bible Church,"1805 N Kostner AveChicago, IL 60639",-87.73607779999999,41.9140155
Pine Avenue United Church,"1720 W 75th PlChicago, IL 60620",-87.66693149999999,41.7573213
Lake View Presbyterian Church,"1015 N Pine AveChicago, IL 60651",-87.763357,41.898771000000004
Serenity Living,"716 W Addison StChicago, IL 60613",-87.6478235,41.9475889
Abundant Favor Worship Center,"7814 S Lowe AveChicago, IL 60620",-87.64052319999999,41.7519154
Crerar Memorial Presbyterian,"5841 W Division StChicago, IL 60651",-87.7721297,41.9018735
Almighty Nations Of Moors,"8100 S Calumet AveChicago, IL 60619",-87.61676899999999,41.7472797
St Margaret's Episcopal Church,"8010 S Cottage Grove AveChicago, IL 60619",-87.605533,41.748985
Ravenswood Presbyterian Church,"2555 E 73rd StChicago, IL 60649",-87.5619943,41.7632329
Cowac,"4300 N Hermitage AveChicago, IL 60613",-87.6727148,41.9599418
Assyrian Evan United Church,"7649 S Phillips AveChicago, IL 60649",-87.56472699999999,41.755633
